cohort,reaction_pt,a,b,c,d,N,PRR,PRR_LCL,PRR_UCL,ROR,ROR_LCL,ROR_UCL,chi2,flagged
OTHER,PROTEIN C DECREASED,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,PROTEIN C DEFICIENCY,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PROTEIN DEFICIENCY,11,883272,0,6798,11,0.17704,0.010433,3.004159,0.17703,0.010431,3.004581,1.833061,False
OTHER,PROTEIN INTOLERANCE,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,PROTEIN S DECREASED,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,PROTEIN S DEFICIENCY,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PROTEIN S INCREASED,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,PROTEIN TOTAL,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PROTEIN TOTAL ABNORMAL,169,883114,0,6798,169,2.609422,0.162559,41.886776,2.609731,0.162545,41.900328,0.494959,False
OTHER,PROTEIN TOTAL DECREASED,109,883174,0,6798,109,1.685733,0.104782,27.120173,1.685818,0.104765,27.1271,0.138857,False
OTHER,PROTEIN TOTAL INCREASED,164,883119,0,6798,164,2.532448,0.157744,40.656222,2.532734,0.15773,40.669146,0.462342,False
OTHER,PROTEIN URINE,28,883255,0,6798,28,0.438752,0.026788,7.186079,0.438734,0.026782,7.187245,0.352793,False
OTHER,PROTEIN URINE ABSENT,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PROTEIN URINE PRESENT,193,883090,0,6798,193,2.978898,0.185671,47.793439,2.979332,0.185659,47.810203,0.655745,False
OTHER,PROTEIN-LOSING GASTROENTEROPATHY,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,PROTEINURIA,535,882748,0,6798,535,8.243927,0.515008,131.96365,8.248322,0.515177,132.061105,3.181561,False
OTHER,PROTEUS INFECTION,38,883245,0,6798,38,0.592701,0.036415,9.646853,0.592683,0.036407,9.648533,0.138158,False
OTHER,PROTEUS TEST POSITIVE,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PROTHROMBIN LEVEL ABNORMAL,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PROTHROMBIN LEVEL DECREASED,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,PROTHROMBIN LEVEL INCREASED,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,PROTHROMBIN TIME ABNORMAL,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,PROTHROMBIN TIME PROLONGED,37,883246,0,6798,37,0.577306,0.035453,9.400767,0.577288,0.035444,9.402393,0.152715,False
OTHER,PROTHROMBIN TIME RATIO DECREASED,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PROTHROMBIN TIME RATIO INCREASED,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,PROTHROMBIN TIME SHORTENED,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PROTON RADIATION THERAPY,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PROTOTHECOSIS,10,883273,0,6798,10,0.161646,0.009473,2.758366,0.161636,0.00947,2.75875,2.075216,False
OTHER,PROTRUSION TONGUE,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PROVISIONAL TIC DISORDER,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PRURIGO,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,PRURITUS,19293,863990,42,6756,19293,3.535345,2.614281,4.780918,3.591959,2.651139,4.866652,77.890623,True
OTHER,PRURITUS ALLERGIC,59,883224,0,6798,59,0.915992,0.056635,14.814859,0.915986,0.056623,14.817798,0.00382,False
OTHER,PRURITUS GENITAL,60,883223,0,6798,60,0.931387,0.057598,15.06096,0.931382,0.057586,15.063966,0.002507,False
OTHER,PSEUDARTHROSIS,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,PSEUDO CUSHING'S SYNDROME,13,883270,0,6798,13,0.20783,0.012355,3.495888,0.207818,0.012352,3.496389,1.45583,False
OTHER,PSEUDOACHALASIA,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSEUDOALDOSTERONISM,21,883262,0,6798,21,0.330989,0.020051,5.463729,0.330972,0.020046,5.46457,0.66077,False
OTHER,PSEUDOANEURYSM INFECTION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSEUDOCELLULITIS,14,883269,0,6798,14,0.223225,0.013317,3.741804,0.223212,0.013313,3.742346,1.306478,False
OTHER,PSEUDOCHOLELITHIASIS,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSEUDOCIRRHOSIS,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,PSEUDOCYST,16,883267,0,6798,16,0.254015,0.01524,4.233708,0.254001,0.015236,4.234332,1.063201,False
OTHER,PSEUDODEMENTIA,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PSEUDOFOLLICULITIS,3,883280,1,6797,3,0.023089,0.002402,0.221947,0.023086,0.002401,0.221971,31.00065,False
OTHER,PSEUDOGYNAECOMASTIA,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PSEUDOHYPOALDOSTERONISM,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PSEUDOHYPOGLYCAEMIA,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,PSEUDOHYPONATRAEMIA,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,PSEUDOLYMPHOMA,9,883274,0,6798,9,0.146251,0.008513,2.512641,0.146242,0.00851,2.512987,2.367341,False
OTHER,PSEUDOMEMBRANOUS COLITIS,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,PSEUDOMENINGOCELE,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,PSEUDOMONAL BACTERAEMIA,34,883249,0,6798,34,0.531121,0.032564,8.662519,0.531103,0.032557,8.663987,0.204016,False
OTHER,PSEUDOMONAL SEPSIS,25,883258,0,6798,25,0.392568,0.023901,6.4479,0.39255,0.023895,6.448923,0.460925,False
OTHER,PSEUDOMONAL SKIN INFECTION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSEUDOMONAS BRONCHITIS,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSEUDOMONAS INFECTION,241,883042,0,6798,241,3.71785,0.231893,59.60678,3.718593,0.231892,59.630933,0.991628,False
OTHER,PSEUDOMONAS TEST POSITIVE,14,883269,0,6798,14,0.223225,0.013317,3.741804,0.223212,0.013313,3.742346,1.306478,False
OTHER,PSEUDOMYXOMA PERITONEI,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,PSEUDOPAPILLOEDEMA,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,PSEUDOPARALYSIS,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSEUDOPHAEOCHROMOCYTOMA,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,PSEUDOPHAKIA,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,PSEUDOPHAKIC BULLOUS KERATOPATHY,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSEUDOPOLYP,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,PSEUDOPOLYPOSIS,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSEUDOPORPHYRIA,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSEUDOSEPSIS,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSEUDOSTROKE,51,883232,0,6798,51,0.792833,0.048932,12.846061,0.792821,0.048921,12.848492,0.026808,False
OTHER,PSEUDOXANTHOMA ELASTICUM-LIKE SYNDROME,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSOAS ABSCESS,7,883276,0,6798,7,0.115461,0.006595,2.021506,0.115454,0.006593,2.021777,3.176458,False
OTHER,PSORIASIS,10151,873132,10,6788,10151,7.812502,4.204153,14.51783,7.891703,4.242873,14.678493,60.031864,True
OTHER,PSORIASIS AREA SEVERITY INDEX INCREASED,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSORIATIC ARTHROPATHY,2659,880624,0,6798,2659,40.942529,2.560373,654.70568,41.063156,2.567389,656.769497,19.538204,True
OTHER,PSYCHIATRIC CARE,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,PSYCHIATRIC DECOMPENSATION,47,883236,0,6798,47,0.731254,0.045081,11.861675,0.73124,0.045071,11.863865,0.048872,False
OTHER,PSYCHIATRIC EVALUATION,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,PSYCHIATRIC SYMPTOM,215,883068,0,6798,215,3.317584,0.206856,53.207885,3.31815,0.206849,53.227876,0.807826,False
OTHER,PSYCHOGENIC BLINDNESS,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSYCHOGENIC ERECTILE DYSFUNCTION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSYCHOGENIC SEIZURE,29,883254,0,6798,29,0.454147,0.027751,7.432145,0.454129,0.027744,7.433361,0.322582,False
OTHER,PSYCHOGENIC TREMOR,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSYCHOLOGICAL FACTOR AFFECTING MEDICAL CONDITION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSYCHOLOGICAL TRAUMA,21,883262,0,6798,21,0.330989,0.020051,5.463729,0.330972,0.020046,5.46457,0.66077,False
OTHER,PSYCHOMOTOR DISADAPTATION SYNDROME,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSYCHOMOTOR HYPERACTIVITY,276,883007,0,6798,276,4.256668,0.265597,68.220684,4.257688,0.265606,68.251034,1.243935,False
OTHER,PSYCHOMOTOR RETARDATION,10,883273,0,6798,10,0.161646,0.009473,2.758366,0.161636,0.00947,2.75875,2.075216,False
OTHER,PSYCHOMOTOR SKILLS IMPAIRED,7,883276,0,6798,7,0.115461,0.006595,2.021506,0.115454,0.006593,2.021777,3.176458,False
OTHER,PSYCHOPHYSIOLOGIC INSOMNIA,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PSYCHOSEXUAL DISORDER,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,PSYCHOTIC BEHAVIOUR,22,883261,0,6798,22,0.346383,0.021013,5.709763,0.346367,0.021008,5.710648,0.603288,False
OTHER,PSYCHOTIC DISORDER,712,882571,0,6798,712,10.968811,0.685455,175.525473,10.976859,0.685817,175.69033,4.530442,True
OTHER,PSYCHOTIC DISORDER DUE TO A GENERAL MEDICAL CONDITION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PSYCHOTIC SYMPTOM,47,883236,0,6798,47,0.731254,0.045081,11.861675,0.73124,0.045071,11.863865,0.048872,False
OTHER,PTERYGIUM,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PUBERTAL DISORDER,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PUBERTY,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,PUBIC PAIN,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,PUDENDAL BLOCK,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PUDENDAL CANAL SYNDROME,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,PUERPERAL PYREXIA,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY ABLATION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY AIR LEAKAGE,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,PULMONARY ALVEOLAR HAEMORRHAGE,161,883122,0,6798,161,2.486264,0.154856,39.91789,2.486536,0.154841,39.930443,0.442946,False
OTHER,PULMONARY AMYLOIDOSIS,12,883271,0,6798,12,0.192435,0.011394,3.250004,0.192424,0.011391,3.250465,1.629345,False
OTHER,PULMONARY ARTERIAL HYPERTENSION,351,882932,0,6798,351,5.41128,0.33782,86.679062,5.413036,0.337861,86.724993,1.796196,False
OTHER,PULMONARY ARTERIAL PRESSURE ABNORMAL,10,883273,0,6798,10,0.161646,0.009473,2.758366,0.161636,0.00947,2.75875,2.075216,False
OTHER,PULMONARY ARTERIAL PRESSURE DECREASED,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,PULMONARY ARTERIAL PRESSURE INCREASED,57,883226,0,6798,57,0.885202,0.054709,14.322657,0.885195,0.054698,14.325466,0.00738,False
OTHER,PULMONARY ARTERIAL WEDGE PRESSURE,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY ARTERIAL WEDGE PRESSURE DECREASED,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PULMONARY ARTERIAL WEDGE PRESSURE INCREASED,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY ARTERY ANEURYSM,9,883274,0,6798,9,0.146251,0.008513,2.512641,0.146242,0.00851,2.512987,2.367341,False
OTHER,PULMONARY ARTERY ATRESIA,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY ARTERY DILATATION,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,PULMONARY ARTERY OCCLUSION,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,PULMONARY ARTERY THERAPEUTIC PROCEDURE,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY ARTERY THROMBOSIS,7,883276,0,6798,7,0.115461,0.006595,2.021506,0.115454,0.006593,2.021777,3.176458,False
OTHER,PULMONARY BLASTOMYCOSIS,32,883251,0,6798,32,0.500332,0.030639,8.170363,0.500313,0.030632,8.171728,0.245732,False
OTHER,PULMONARY BULLECTOMY,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY CALCIFICATION,8,883275,0,6798,8,0.130856,0.007553,2.267009,0.130848,0.007551,2.267316,2.726093,False
OTHER,PULMONARY CAPILLARY HAEMANGIOMATOSIS,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PULMONARY CAVITATION,33,883250,0,6798,33,0.515727,0.031602,8.41644,0.515708,0.031594,8.417856,0.224034,False
OTHER,PULMONARY CONGESTION,289,882994,0,6798,289,4.456801,0.278116,71.420135,4.457934,0.27813,71.452961,1.338713,False
OTHER,PULMONARY CONTUSION,7,883276,0,6798,7,0.115461,0.006595,2.021506,0.115454,0.006593,2.021777,3.176458,False
OTHER,PULMONARY EMBOLISM,1271,882012,0,6798,1271,19.574516,1.22376,313.10211,19.601293,1.225182,313.594815,8.821945,True
OTHER,PULMONARY ENDARTERECTOMY,8,883275,0,6798,8,0.130856,0.007553,2.267009,0.130848,0.007551,2.267316,2.726093,False
OTHER,PULMONARY EOSINOPHILIA,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,PULMONARY FIBROSIS,335,882948,0,6798,335,5.164963,0.322413,82.741273,5.166545,0.322445,82.783617,1.677422,False
OTHER,PULMONARY FUNCTION CHALLENGE TEST ABNORMAL,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY FUNCTION TEST,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY FUNCTION TEST ABNORMAL,22,883261,0,6798,22,0.346383,0.021013,5.709763,0.346367,0.021008,5.710648,0.603288,False
OTHER,PULMONARY FUNCTION TEST DECREASED,103,883180,0,6798,103,1.593364,0.099004,25.64352,1.593434,0.098988,25.649895,0.109965,False
OTHER,PULMONARY FUNCTION TEST INCREASED,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,PULMONARY GRANULOMA,13,883270,0,6798,13,0.20783,0.012355,3.495888,0.207818,0.012352,3.496389,1.45583,False
OTHER,PULMONARY HAEMATOMA,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,PULMONARY HAEMORRHAGE,150,883133,0,6798,150,2.316921,0.144263,37.210675,2.317145,0.144247,37.221912,0.373088,False
OTHER,PULMONARY HAEMORRHAGE NEONATAL,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY HISTOPLASMOSIS,20,883263,0,6798,20,0.315594,0.019089,5.217704,0.315578,0.019084,5.2185,0.724459,False
OTHER,PULMONARY HYPERTENSION,498,882785,0,6798,498,7.674319,0.479378,122.857508,7.678088,0.479515,122.943084,2.90103,False
OTHER,PULMONARY HYPERTENSIVE CRISIS,10,883273,0,6798,10,0.161646,0.009473,2.758366,0.161636,0.00947,2.75875,2.075216,False
OTHER,PULMONARY HYPOPLASIA,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PULMONARY IMAGING PROCEDURE ABNORMAL,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PULMONARY INFARCTION,18,883265,0,6798,18,0.284804,0.017164,4.725681,0.284789,0.01716,4.726391,0.874381,False
OTHER,PULMONARY MASS,532,882751,0,6798,532,8.197743,0.512119,131.225314,8.202085,0.512285,131.321777,3.158791,False
OTHER,PULMONARY MUCORMYCOSIS,18,883265,0,6798,18,0.284804,0.017164,4.725681,0.284789,0.01716,4.726391,0.874381,False
OTHER,PULMONARY NECROSIS,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,PULMONARY NOCARDIOSIS,113,883170,0,6798,113,1.747312,0.108633,28.104609,1.747408,0.108617,28.111915,0.159129,False
OTHER,PULMONARY NODULAR LYMPHOID HYPERPLASIA,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY OEDEMA,1189,882094,0,6798,1189,18.312141,1.144795,292.92092,18.335486,1.146019,293.354594,8.190887,True
OTHER,PULMONARY OEDEMA NEONATAL,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PULMONARY PAIN,154,883129,0,6798,154,2.3785,0.148115,38.195116,2.378741,0.148099,38.206824,0.398247,False
OTHER,PULMONARY PHYSICAL EXAMINATION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY PNEUMATOCELE,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,PULMONARY RADIATION INJURY,7,883276,0,6798,7,0.115461,0.006595,2.021506,0.115454,0.006593,2.021777,3.176458,False
OTHER,PULMONARY RENAL SYNDROME,39,883244,0,6798,39,0.608095,0.037378,9.89294,0.608078,0.037369,9.894675,0.124714,False
OTHER,PULMONARY RESECTION,20,883263,0,6798,20,0.315594,0.019089,5.217704,0.315578,0.019084,5.2185,0.724459,False
OTHER,PULMONARY SARCOIDOSIS,13,883270,0,6798,13,0.20783,0.012355,3.495888,0.207818,0.012352,3.496389,1.45583,False
OTHER,PULMONARY SENSITISATION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY SEPSIS,15,883268,0,6798,15,0.23862,0.014279,3.987745,0.238606,0.014275,3.988328,1.176756,False
OTHER,PULMONARY SEPTAL THICKENING,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PULMONARY SEQUESTRATION,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PULMONARY THROMBOSIS,529,882754,0,6798,529,8.151558,0.50923,130.486978,8.155848,0.509394,130.582455,3.136025,False
OTHER,PULMONARY TOXICITY,117,883166,0,6798,117,1.808892,0.112485,29.089046,1.808999,0.112469,29.09674,0.180116,False
OTHER,PULMONARY TRICHOSPORONOSIS,10,883273,0,6798,10,0.161646,0.009473,2.758366,0.161636,0.00947,2.75875,2.075216,False
OTHER,PULMONARY TUBERCULOSIS,12,883271,0,6798,12,0.192435,0.011394,3.250004,0.192424,0.011391,3.250465,1.629345,False
OTHER,PULMONARY TUMOUR THROMBOTIC MICROANGIOPATHY,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY VALVE DISEASE,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,PULMONARY VALVE INCOMPETENCE,22,883261,0,6798,22,0.346383,0.021013,5.709763,0.346367,0.021008,5.710648,0.603288,False
OTHER,PULMONARY VALVE STENOSIS,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,PULMONARY VALVE STENOSIS CONGENITAL,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PULMONARY VASCULAR DISORDER,9,883274,0,6798,9,0.146251,0.008513,2.512641,0.146242,0.00851,2.512987,2.367341,False
OTHER,PULMONARY VASCULAR RESISTANCE ABNORMALITY,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,PULMONARY VASCULITIS,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,PULMONARY VEIN OCCLUSION,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PULMONARY VEIN STENOSIS,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY VENO-OCCLUSIVE DISEASE,15,883268,0,6798,15,0.23862,0.014279,3.987745,0.238606,0.014275,3.988328,1.176756,False
OTHER,PULMONARY VENOUS HYPERTENSION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULMONARY VENOUS THROMBOSIS,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULPITIS DENTAL,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,PULPLESS TOOTH,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,PULSE ABNORMAL,63,883220,0,6798,63,0.977571,0.060487,15.799267,0.97757,0.060474,15.802474,0.000255,False
OTHER,PULSE ABSENT,90,883193,0,6798,90,1.393231,0.086486,22.444116,1.393272,0.08647,22.449363,0.055194,False
OTHER,PULSE PRESSURE DECREASED,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULSE PRESSURE INCREASED,7,883276,0,6798,7,0.115461,0.006595,2.021506,0.115454,0.006593,2.021777,3.176458,False
OTHER,PULSE VOLUME DECREASED,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PULSELESS ELECTRICAL ACTIVITY,137,883146,0,6798,137,2.116788,0.131744,34.011241,2.116962,0.131728,34.02101,0.293579,False
OTHER,PUNCTAL PLUG INSERTION,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,PUNCTATE KERATITIS,50,883233,0,6798,50,0.777439,0.047969,12.599964,0.777426,0.047959,12.602333,0.031546,False
OTHER,PUNCTURE SITE BRUISE,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,PUNCTURE SITE CELLULITIS,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PUNCTURE SITE DISCHARGE,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PUNCTURE SITE HAEMATOMA,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,PUNCTURE SITE HAEMORRHAGE,11,883272,0,6798,11,0.17704,0.010433,3.004159,0.17703,0.010431,3.004581,1.833061,False
