cohort,reaction_pt,a,b,c,d,N,PRR,PRR_LCL,PRR_UCL,ROR,ROR_LCL,ROR_UCL,chi2,flagged,unstable_den,sparse_bg
OTHER,SURFACTANT PROTEIN INCREASED,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,SURGERY,2188,563143,0,171,2188,1.331685,0.083601,21.212434,1.332974,0.083009,21.405031,0.041458,False,True,False
OTHER,SURGICAL FAILURE,58,565273,0,171,58,0.035597,0.002209,0.573592,0.035497,0.002185,0.5766,12.954651,False,True,False
OTHER,SURGICAL PROCEDURE REPEATED,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,SURGICAL STAPLING,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,SUSAC'S SYNDROME,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,SUSPECTED COUNTERFEIT PRODUCT,189,565142,0,171,189,0.115309,0.007215,1.842913,0.115013,0.007138,1.85305,3.386027,False,True,False
OTHER,SUSPECTED COVID-19,571,564760,0,171,571,0.347753,0.021812,5.544338,0.347093,0.021596,5.578645,0.611762,False,True,False
OTHER,SUSPECTED DRUG-INDUCED LIVER INJURY,23,565308,0,171,23,0.0143,0.000872,0.234494,0.014259,0.000863,0.235697,33.266891,False,True,False
OTHER,SUSPECTED PRODUCT CONTAMINATION,37,565294,0,171,37,0.022818,0.001407,0.370125,0.022754,0.001392,0.372044,20.649581,False,True,False
OTHER,SUSPECTED PRODUCT QUALITY ISSUE,67,565264,0,171,67,0.041073,0.002553,0.660795,0.040959,0.002525,0.664274,11.11295,False,True,False
OTHER,SUSPECTED PRODUCT TAMPERING,22,565309,0,171,22,0.013691,0.000834,0.224807,0.013652,0.000825,0.225959,34.756088,False,True,False
OTHER,SUSPECTED SUICIDE,12,565319,0,171,12,0.007606,0.000452,0.127965,0.007584,0.000447,0.12861,62.25151,False,True,False
OTHER,SUSPECTED SUICIDE ATTEMPT,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,SUSPECTED TRANSMISSION OF AN INFECTIOUS AGENT VIA PRODUCT,73,565258,0,171,73,0.044724,0.002782,0.718931,0.0446,0.002752,0.722725,10.134395,False,True,False
OTHER,SUSPICIOUSNESS,16,565315,0,171,16,0.01004,0.000605,0.166694,0.010011,0.000598,0.167541,47.371208,False,True,False
OTHER,SUSTAINED VIRAL RESPONSE,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,SUTURE INSERTION,16,565315,0,171,16,0.01004,0.000605,0.166694,0.010011,0.000598,0.167541,47.371208,False,True,False
OTHER,SUTURE RELATED COMPLICATION,47,565284,0,171,47,0.028903,0.001789,0.467012,0.028822,0.00177,0.469448,16.144911,False,True,False
OTHER,SUTURE REMOVAL,10,565321,0,171,10,0.006389,0.000376,0.108609,0.006371,0.000372,0.109152,73.750256,False,True,False
OTHER,SUTURE RUPTURE,41,565290,0,171,41,0.025252,0.00156,0.408879,0.025181,0.001543,0.411005,18.59013,False,True,False
OTHER,SWEAT DISCOLOURATION,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,SWEAT GLAND DISORDER,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,SWEAT GLAND INFECTION,11,565320,0,171,11,0.006998,0.000414,0.118286,0.006977,0.00041,0.11888,67.521743,False,True,False
OTHER,SWEAT GLAND TUMOUR,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,SWEAT TEST ABNORMAL,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,SWEATING FEVER,11,565320,0,171,11,0.006998,0.000414,0.118286,0.006977,0.00041,0.11888,67.521743,False,True,False
OTHER,SWELLING,5340,559991,1,170,5340,1.615231,0.228787,11.403505,1.621097,0.226993,11.577278,0.236527,False,True,False
OTHER,SWELLING FACE,2414,562917,0,171,2414,1.469204,0.092237,23.402285,1.471216,0.091621,23.624248,0.075228,False,True,False
OTHER,SWELLING OF EYELID,398,564933,0,171,398,0.242484,0.015201,3.868037,0.24195,0.015046,3.890773,1.182585,False,True,False
OTHER,SWOLLEN JOINT COUNT,29,565302,0,171,29,0.017951,0.001101,0.292619,0.017899,0.001089,0.294128,26.41701,False,True,False
OTHER,SWOLLEN JOINT COUNT DECREASED,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,SWOLLEN JOINT COUNT INCREASED,520,564811,0,171,520,0.31672,0.019863,5.050169,0.31609,0.019664,5.080957,0.737013,False,True,False
OTHER,SWOLLEN TEAR DUCT,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,SWOLLEN TONGUE,739,564592,0,171,739,0.44998,0.028232,7.172192,0.449259,0.02796,7.218724,0.336364,False,True,False
OTHER,SYMBLEPHARON,12,565319,0,171,12,0.007606,0.000452,0.127965,0.007584,0.000447,0.12861,62.25151,False,True,False
OTHER,SYMMETRICAL DRUG-RELATED INTERTRIGINOUS AND FLEXURAL EXANTHEMA,24,565307,0,171,24,0.014908,0.00091,0.244181,0.014865,0.0009,0.245435,31.896855,False,True,False
OTHER,SYMPATHETIC OPHTHALMIA,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,SYMPATHETIC POSTERIOR CERVICAL SYNDROME,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,SYMPATHOLYSIS,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,SYMPATHOMIMETIC EFFECT,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,SYMPHYSIOLYSIS,13,565318,0,171,13,0.008215,0.00049,0.137645,0.008191,0.000485,0.138341,57.734211,False,True,False
OTHER,SYMPHYSIOTOMY,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,SYMPTOM MASKED,26,565305,0,171,26,0.016125,0.000987,0.263555,0.016079,0.000976,0.264912,29.461301,False,True,False
OTHER,SYMPTOM RECURRENCE,661,564670,0,171,661,0.402517,0.025251,6.416403,0.401818,0.025004,6.457137,0.443625,False,True,False
OTHER,SYNAESTHESIA,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,SYNCOPE,3401,561930,1,170,3401,1.028727,0.145697,7.263556,1.0289,0.144056,7.348792,0.000807,False,True,False
OTHER,SYNDACTYLY,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,SYNDESMOPHYTE,9,565322,0,171,9,0.005781,0.000338,0.098934,0.005764,0.000334,0.099428,81.224531,False,True,False
OTHER,SYNKINESIS,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,SYNOVECTOMY,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,SYNOVIAL CYST,405,564926,0,171,405,0.246744,0.015469,3.935864,0.246203,0.015311,3.959049,1.149177,False,True,False
OTHER,SYNOVIAL CYST REMOVAL,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,SYNOVIAL DISORDER,58,565273,0,171,58,0.035597,0.002209,0.573592,0.035497,0.002185,0.5766,12.954651,False,True,False
OTHER,SYNOVIAL FLUID ANALYSIS,27,565304,0,171,27,0.016734,0.001025,0.273243,0.016686,0.001014,0.27465,28.374033,False,True,False
OTHER,SYNOVIAL FLUID ANALYSIS ABNORMAL,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,SYNOVIAL FLUID WHITE BLOOD CELLS POSITIVE,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,SYNOVIAL RUPTURE,23,565308,0,171,23,0.0143,0.000872,0.234494,0.014259,0.000863,0.235697,33.266891,False,True,False
OTHER,SYNOVIAL SARCOMA,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,SYNOVITIS,1593,563738,0,171,1593,0.969632,0.060865,15.447117,0.969546,0.06037,15.570911,0.000477,False,True,False
OTHER,SYPHILIS,89,565242,0,171,89,0.05446,0.003394,0.873961,0.05431,0.003357,0.878602,8.163972,False,True,False
OTHER,SYRINGE ISSUE,1918,563413,0,171,1918,1.167392,0.073284,18.596239,1.167962,0.07273,18.756088,0.012039,False,True,False
OTHER,SYRINGOMYELIA,9,565322,0,171,9,0.005781,0.000338,0.098934,0.005764,0.000334,0.099428,81.224531,False,True,False
OTHER,SYSTEMIC BACTERIAL INFECTION,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,SYSTEMIC CANDIDA,93,565238,0,171,93,0.056894,0.003546,0.912719,0.056738,0.003508,0.917573,7.776434,False,True,False
OTHER,SYSTEMIC IMMUNE ACTIVATION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,SYSTEMIC INFECTION,49,565282,0,171,49,0.03012,0.001865,0.48639,0.030035,0.001845,0.48893,15.460346,False,True,False
OTHER,SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,125,565206,0,171,125,0.076366,0.004769,1.222782,0.076161,0.004718,1.229362,5.564696,False,True,False
OTHER,SYSTEMIC LUPUS ERYTHEMATOSUS,2238,563093,1,170,2238,0.676945,0.09586,4.780441,0.675661,0.094585,4.826545,0.154714,False,True,False
OTHER,SYSTEMIC LUPUS ERYTHEMATOSUS DISEASE ACTIVITY INDEX ABNORMAL,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,SYSTEMIC LUPUS ERYTHEMATOSUS DISEASE ACTIVITY INDEX INCREASED,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,SYSTEMIC LUPUS ERYTHEMATOSUS RASH,48,565283,0,171,48,0.029512,0.001827,0.476701,0.029429,0.001807,0.479189,15.795637,False,True,False
OTHER,SYSTEMIC MASTOCYTOSIS,9,565322,0,171,9,0.005781,0.000338,0.098934,0.005764,0.000334,0.099428,81.224531,False,True,False
OTHER,SYSTEMIC MYCOSIS,38,565293,0,171,38,0.023427,0.001445,0.379813,0.02336,0.001429,0.381784,20.09509,False,True,False
OTHER,SYSTEMIC SCLERODERMA,42,565289,0,171,42,0.025861,0.001598,0.418568,0.025788,0.001581,0.420745,18.13517,False,True,False
OTHER,SYSTEMIC TOXICITY,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,SYSTEMIC VIRAL INFECTION,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,SYSTOLIC ANTERIOR MOTION OF MITRAL VALVE,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,SYSTOLIC DYSFUNCTION,60,565271,0,171,60,0.036814,0.002286,0.59297,0.036711,0.002261,0.596082,12.49835,False,True,False
OTHER,SYSTOLIC HYPERTENSION,22,565309,0,171,22,0.013691,0.000834,0.224807,0.013652,0.000825,0.225959,34.756088,False,True,False
OTHER,T-CELL LYMPHOMA,38,565293,0,171,38,0.023427,0.001445,0.379813,0.02336,0.001429,0.381784,20.09509,False,True,False
OTHER,T-CELL LYMPHOMA RECURRENT,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,T-CELL LYMPHOMA REFRACTORY,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,T-CELL LYMPHOMA STAGE IV,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,T-CELL PROLYMPHOCYTIC LEUKAEMIA,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,T-CELL TYPE ACUTE LEUKAEMIA,19,565312,0,171,19,0.011866,0.000719,0.195749,0.011832,0.000711,0.196748,40.117378,False,True,False
OTHER,T-LYMPHOCYTE COUNT DECREASED,53,565278,0,171,53,0.032554,0.002018,0.525146,0.032463,0.001996,0.527894,14.243477,False,True,False
OTHER,T-LYMPHOCYTE COUNT INCREASED,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,TACHYARRHYTHMIA,89,565242,0,171,89,0.05446,0.003394,0.873961,0.05431,0.003357,0.878602,8.163972,False,True,False
OTHER,TACHYCARDIA,3217,562114,1,170,3217,0.973071,0.137812,6.870698,0.972917,0.136215,6.949048,0.000749,False,True,False
OTHER,TACHYCARDIA FOETAL,11,565320,0,171,11,0.006998,0.000414,0.118286,0.006977,0.00041,0.11888,67.521743,False,True,False
OTHER,TACHYCARDIA INDUCED CARDIOMYOPATHY,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,TACHYCARDIA PAROXYSMAL,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,TACHYPHRENIA,72,565259,0,171,72,0.044116,0.002744,0.709242,0.043993,0.002714,0.712983,10.286296,False,True,False
OTHER,TACHYPHYLAXIS,11,565320,0,171,11,0.006998,0.000414,0.118286,0.006977,0.00041,0.11888,67.521743,False,True,False
OTHER,TACHYPNOEA,424,564907,0,171,424,0.258305,0.016195,4.119967,0.257748,0.01603,4.144376,1.064397,False,True,False
OTHER,TACITURNITY,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,TAENIASIS,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TAKAYASU'S ARTERITIS,32,565299,0,171,32,0.019776,0.001216,0.321683,0.01972,0.001203,0.323346,23.926392,False,True,False
OTHER,TALIPES,65,565266,0,171,65,0.039856,0.002477,0.641417,0.039745,0.00245,0.64479,11.478745,False,True,False
OTHER,TANDEM GAIT TEST ABNORMAL,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,TANGENTIALITY,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,TANNING,17,565314,0,171,17,0.010649,0.000643,0.176378,0.010618,0.000636,0.177276,44.68457,False,True,False
OTHER,TARDIVE DYSKINESIA,210,565121,0,171,210,0.128088,0.008017,2.046394,0.127763,0.007933,2.057729,2.961696,False,True,False
OTHER,TARGET SKIN LESION,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,TARGETED CANCER THERAPY,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TARSAL TUNNEL DECOMPRESSION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TARSAL TUNNEL SYNDROME,21,565310,0,171,21,0.013083,0.000796,0.215121,0.013045,0.000787,0.216222,36.380694,False,True,False
OTHER,TARTRATE-RESISTANT ACID PHOSPHATASE DECREASED,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TARTRATE-RESISTANT ACID PHOSPHATASE INCREASED,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TASTE DISORDER,2025,563306,0,171,2025,1.232501,0.077373,19.633028,1.233337,0.076803,19.805551,0.022003,False,True,False
OTHER,TATTOO,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,TATTOO ASSOCIATED SKIN REACTION,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,TEAR BREAK UP TIME DECREASED,10,565321,0,171,10,0.006389,0.000376,0.108609,0.006371,0.000372,0.109152,73.750256,False,True,False
OTHER,TEAR DISCOLOURATION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TEAR FILM INSTABILITY,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TEARFULNESS,206,565125,0,171,206,0.125654,0.007864,2.007636,0.125334,0.007781,2.018741,3.035784,False,True,False
OTHER,TEETH BRITTLE,58,565273,0,171,58,0.035597,0.002209,0.573592,0.035497,0.002185,0.5766,12.954651,False,True,False
OTHER,TEETHING,19,565312,0,171,19,0.011866,0.000719,0.195749,0.011832,0.000711,0.196748,40.117378,False,True,False
OTHER,TELANGIECTASIA,45,565286,0,171,45,0.027686,0.001712,0.447634,0.027608,0.001694,0.449967,16.889055,False,True,False
OTHER,TEMPERATURE DIFFERENCE OF EXTREMITIES,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,TEMPERATURE INTOLERANCE,731,564600,0,171,731,0.445112,0.027926,7.094675,0.444393,0.027657,7.140603,0.346081,False,True,False
OTHER,TEMPERATURE PERCEPTION TEST ABNORMAL,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,TEMPERATURE REGULATION DISORDER,190,565141,0,171,190,0.115918,0.007253,1.852603,0.11562,0.007176,1.862796,3.363674,False,True,False
OTHER,TEMPORAL LOBE EPILEPSY,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,TEMPOROMANDIBULAR JOINT SURGERY,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,TEMPOROMANDIBULAR JOINT SYNDROME,138,565193,0,171,138,0.084276,0.005266,1.348746,0.084052,0.00521,1.356037,4.958338,False,True,False
OTHER,TENDER JOINT COUNT,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,TENDER JOINT COUNT DECREASED,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,TENDER JOINT COUNT INCREASED,18,565313,0,171,18,0.011257,0.000681,0.186063,0.011225,0.000674,0.187012,42.280769,False,True,False
OTHER,TENDERNESS,699,564632,0,171,699,0.42564,0.026703,6.784608,0.424929,0.026444,6.828141,0.387724,False,True,False
OTHER,TENDINOUS CONTRACTURE,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,TENDON CALCIFICATION,9,565322,0,171,9,0.005781,0.000338,0.098934,0.005764,0.000334,0.099428,81.224531,False,True,False
OTHER,TENDON DISCOMFORT,42,565289,0,171,42,0.025861,0.001598,0.418568,0.025788,0.001581,0.420745,18.13517,False,True,False
OTHER,TENDON DISLOCATION,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,TENDON DISORDER,237,565094,0,171,237,0.144517,0.009049,2.308013,0.144157,0.008954,2.32091,2.527807,False,True,False
OTHER,TENDON GRAFT,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TENDON INJURY,147,565184,0,171,147,0.089753,0.00561,1.435952,0.089515,0.00555,1.443738,4.601358,False,True,False
OTHER,TENDON LAXITY,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TENDON OPERATION,14,565317,0,171,14,0.008823,0.000528,0.147327,0.008798,0.000523,0.148073,53.819258,False,True,False
OTHER,TENDON PAIN,271,565060,0,171,271,0.165206,0.010348,2.637459,0.164804,0.01024,2.652359,2.106271,False,True,False
OTHER,TENDON RUPTURE,435,564896,0,171,435,0.264998,0.016615,4.226552,0.264432,0.016446,4.251676,1.018921,False,True,False
OTHER,TENDON SHEATH DISORDER,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TENDON SHEATH INCISION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TENDON TRANSFER,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,TENDONITIS,661,564670,0,171,661,0.402517,0.025251,6.416403,0.401818,0.025004,6.457137,0.443625,False,True,False
OTHER,TENODESIS,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,TENOLYSIS,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,TENON'S CAPSULE THICKENING,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,TENON'S CYST,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TENONECTOMY,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TENOPLASTY,31,565300,0,171,31,0.019167,0.001178,0.311994,0.019113,0.001165,0.313606,24.704691,False,True,False
OTHER,TENOSYNOVITIS,217,565114,0,171,217,0.132347,0.008285,2.114221,0.132013,0.008197,2.125958,2.838692,False,True,False
OTHER,TENOSYNOVITIS STENOSANS,63,565268,0,171,63,0.038639,0.0024,0.622038,0.038531,0.002374,0.625307,11.867441,False,True,False
OTHER,TENOTOMY,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,TENSION,317,565014,0,171,317,0.193196,0.012106,3.08318,0.192743,0.011981,3.100854,1.682938,False,True,False
OTHER,TENSION HEADACHE,415,564916,0,171,415,0.252828,0.015851,4.03276,0.252279,0.015689,4.056588,1.103525,False,True,False
OTHER,TERATOGENICITY,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,TERATOMA,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,TERATOMA BENIGN,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TERMINAL ILEITIS,61,565270,0,171,61,0.037422,0.002324,0.60266,0.037318,0.002299,0.605824,12.281253,False,True,False
OTHER,TERMINAL INSOMNIA,106,565225,0,171,106,0.064804,0.004043,1.038682,0.064628,0.004,1.044233,6.717667,False,True,False
OTHER,TERMINAL STATE,208,565123,0,171,208,0.126871,0.007941,2.027015,0.126548,0.007857,2.038235,2.99838,False,True,False
OTHER,TERTIARY ADRENAL INSUFFICIENCY,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,TESTICULAR ABSCESS,9,565322,0,171,9,0.005781,0.000338,0.098934,0.005764,0.000334,0.099428,81.224531,False,True,False
OTHER,TESTICULAR ATROPHY,36,565295,0,171,36,0.02221,0.001369,0.360436,0.022147,0.001354,0.362304,21.23406,False,True,False
OTHER,TESTICULAR CANCER METASTATIC,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,TESTICULAR CYST,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,TESTICULAR DISORDER,31,565300,0,171,31,0.019167,0.001178,0.311994,0.019113,0.001165,0.313606,24.704691,False,True,False
OTHER,TESTICULAR EMBRYONAL CARCINOMA,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,TESTICULAR FAILURE,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,TESTICULAR GERM CELL CANCER,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TESTICULAR GERM CELL CANCER METASTATIC,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TESTICULAR GERM CELL TUMOUR MIXED,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,TESTICULAR HAEMORRHAGE,10,565321,0,171,10,0.006389,0.000376,0.108609,0.006371,0.000372,0.109152,73.750256,False,True,False
OTHER,TESTICULAR HYPERTROPHY,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,TESTICULAR INFARCTION,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,TESTICULAR MASS,10,565321,0,171,10,0.006389,0.000376,0.108609,0.006371,0.000372,0.109152,73.750256,False,True,False
OTHER,TESTICULAR MICROLITHIASIS,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,TESTICULAR NECROSIS,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,TESTICULAR NEOPLASM,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,TESTICULAR OEDEMA,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,TESTICULAR OPERATION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TESTICULAR PAIN,118,565213,0,171,118,0.072106,0.004502,1.154956,0.071912,0.004454,1.161155,5.946426,False,True,False
OTHER,TESTICULAR RETRACTION,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,TESTICULAR RUPTURE,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,TESTICULAR SEMINOMA (PURE),5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
